raw_road_name,current_getRoadKey,proposed_canonical_key,proposed_canonical_name,match_type,confidence_score,candidate_names,source_file,source_scenario,source_name
Bamban (Tibung) - Martajiwa,bamban (tibung) - martajiwa,bamban tibung - martajiwa,Bamban (Tibung) - Martajiwa,normalized,0.97,Bamban (Tibung) - Martajiwa,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bamban Selatan - Pakuan,bamban selatan - pakuan,bamban selatan - pakuan,Bamban Selatan - Pakuan,exact,1.0,Bamban Selatan - Pakuan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bamban Selatan - Pakuan Balunan,bamban selatan - pakuan balunan,bamban selatan - pakuan balunan,Bamban Selatan - Pakuan Balunan,exact,1.0,Bamban Selatan - Pakuan Balunan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bamban Selatan - Tanggang - Panggang Hijau,bamban selatan - tanggang - panggang hijau,bamban selatan - tanggang - panggang hijau,Bamban Selatan - Tanggang - Panggang Hijau,exact,1.0,Bamban Selatan - Tanggang - Panggang Hijau,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bamban Tengah - Lok Nyiur,bamban tengah - lok nyiur,bamban tengah - lok nyiur,Bamban Tengah - Lok Nyiur,exact,1.0,Bamban Tengah - Lok Nyiur,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bamban Utara - Longawang,bamban utara - longawang,bamban utara - longawang,Bamban Utara - Longawang,exact,1.0,Bamban Utara - Longawang,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bangga TMMD,bangga tmmd,,,missing,0.0,,master_report_20_Variabel.xlsx,normatif_20,shap_local
Banua Hanyar - Ds. Tanjung Selor,banua hanyar - ds. tanjung selor,banua hanyar - desa tanjung selor,Banua Hanyar - Ds. Tanjung Selor,normalized,0.97,Banua Hanyar - Ds. Tanjung Selor,master_report_20_Variabel.xlsx,normatif_20,shap_local
Banua Kambang - Ds. Wasah Tengah,banua kambang - ds. wasah tengah,banua kambang - desa wasah tengah,Banua Kambang - Ds. Wasah Tengah,normalized,0.97,Banua Kambang - Ds. Wasah Tengah,master_report_20_Variabel.xlsx,normatif_20,shap_local
Banyu Barau - Sei Kalang,banyu barau - sei kalang,banyu barau - sei kalang,Banyu Barau - Sei Kalang,exact,1.0,Banyu Barau - Sei Kalang,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bariang - Getek,bariang - getek,bariang - getek,Bariang - Getek,exact,1.0,Bariang - Getek,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bariang - Patigan,bariang - patigan,bariang - patigan,Bariang - Patigan,exact,1.0,Bariang - Patigan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Baru - Asam Desa Baru,baru - asam desa baru,baru - asam desa baru,Baru - Asam Desa Baru,exact,1.0,Baru - Asam Desa Baru,master_report_20_Variabel.xlsx,normatif_20,shap_local
Baru - Ds. Bajayau,baru - ds. bajayau,baru - desa bajayau,Baru - Ds. Bajayau,normalized,0.97,Baru - Ds. Bajayau,master_report_20_Variabel.xlsx,normatif_20,shap_local
Batang Kulur Kanan - Batang Kulur Kiri,batang kulur kanan - batang kulur kiri,batang kulur kanan - batang kulur kiri,Batang Kulur Kanan - Batang Kulur Kiri,exact,1.0,Batang Kulur Kanan - Batang Kulur Kiri,master_report_20_Variabel.xlsx,normatif_20,shap_local
Batang Kulur Kanan - Bumi Berkat (Kisung),batang kulur kanan - bumi berkat (kisung),batang kulur kanan - bumi berkat kisung,Batang Kulur Kanan - Bumi Berkat (Kisung),normalized,0.97,Batang Kulur Kanan - Bumi Berkat (Kisung),master_report_20_Variabel.xlsx,normatif_20,shap_local
Batang Kulur Kanan - Sarangan,batang kulur kanan - sarangan,batang kulur kanan - sarangan,Batang Kulur Kanan - Sarangan,exact,1.0,Batang Kulur Kanan - Sarangan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Batang Kulur Kiri - Durian Landung,batang kulur kiri - durian landung,batang kulur kiri - durian landung,Batang Kulur Kiri - Durian Landung,exact,1.0,Batang Kulur Kiri - Durian Landung,master_report_20_Variabel.xlsx,normatif_20,shap_local
Batu Laki - Muara Pipii,batu laki - muara pipii,batu laki - muara pipii,Batu Laki - Muara Pipii,exact,1.0,Batu Laki - Muara Pipii,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bayampah - Tanuhi - Tugu Niih,bayampah - tanuhi - tugu niih,bayampah - tanuhi - tugu niih,Bayampah - Tanuhi - Tugu Niih,exact,1.0,Bayampah - Tanuhi - Tugu Niih,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bayanan - Habirau Tengah,bayanan - habirau tengah,bayanan - habirau tengah,Bayanan - Habirau Tengah,exact,1.0,Bayanan - Habirau Tengah,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bayanan - Pihanin,bayanan - pihanin,bayanan - pihanin,Bayanan - Pihanin,exact,1.0,Bayanan - Pihanin,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bina Bakat,bina bakat,bina bakat,Bina Bakat,exact,1.0,Bina Bakat,master_report_20_Variabel.xlsx,normatif_20,shap_local
Binjai (Sirih Hulu) - Ds. Seranggan,binjai (sirih hulu) - ds. seranggan,binjai sirih hulu - desa seranggan,Binjai (Sirih Hulu) - Ds. Seranggan,normalized,0.97,Binjai (Sirih Hulu) - Ds. Seranggan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Biti - Sungai Kupang (Karya Bakti TNI),biti - sungai kupang (karya bakti tni),biti - sei kupang karya bakti tni,Biti - Sungai Kupang (Karya Bakti TNI),normalized,0.97,Biti - Sungai Kupang (Karya Bakti TNI),master_report_20_Variabel.xlsx,normatif_20,shap_local
Brigjen Katamso,brigjen katamso,brigjen katamso,Brigjen Katamso,exact,1.0,Brigjen Katamso,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bubuih - Ds. Halunuk,bubuih - ds. halunuk,bubuih - desa halunuk,Bubuih - Ds. Halunuk,normalized,0.97,Bubuih - Ds. Halunuk,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bubuih (Ds. Halunuk) - Kandihin,bubuih (ds. halunuk) - kandihin,bubuih desa halunuk - kandihin,Bubuih (Ds. Halunuk) - Kandihin,normalized,0.97,Bubuih (Ds. Halunuk) - Kandihin,master_report_20_Variabel.xlsx,normatif_20,shap_local
Budi Bakti - Tiga Desember,budi bakti - tiga desember,budi bakti - tiga desember,Budi Bakti - Tiga Desember,exact,1.0,Budi Bakti - Tiga Desember,master_report_20_Variabel.xlsx,normatif_20,shap_local
Buluh - Ds. Tebing Tinggi,buluh - ds. tebing tinggi,buluh - desa tebing tinggi,Buluh - Ds. Tebing Tinggi,normalized,0.97,Buluh - Ds. Tebing Tinggi,master_report_20_Variabel.xlsx,normatif_20,shap_local
Bumi Berkat - Mungkur Galah,bumi berkat - mungkur galah,bumi berkat - mungkur galah,Bumi Berkat - Mungkur Galah,exact,1.0,Bumi Berkat - Mungkur Galah,master_report_20_Variabel.xlsx,normatif_20,shap_local
Buntu Muara Hatib - Bts. Kab. HST,buntu muara hatib - bts. kab. hst,buntu muara hatib - bts kab hst,Buntu Muara Hatib - Bts. Kab. HST,normalized,0.97,Buntu Muara Hatib - Bts. Kab. HST,master_report_20_Variabel.xlsx,normatif_20,shap_local
Cangkingan Herman,cangkingan herman,cangkingan herman,Cangkingan Herman,exact,1.0,Cangkingan Herman,master_report_20_Variabel.xlsx,normatif_20,shap_local
Dahlia,dahlia,dahlia,Dahlia,exact,1.0,Dahlia,master_report_20_Variabel.xlsx,normatif_20,shap_local
Datar Belimbing - Muara Kitar,datar belimbing - muara kitar,datar belimbing - muara kitar,Datar Belimbing - Muara Kitar,exact,1.0,Datar Belimbing - Muara Kitar,master_report_20_Variabel.xlsx,normatif_20,shap_local
DI. Panjaitan - Loklua,di. panjaitan - loklua,di panjaitan - loklua,DI. Panjaitan - Loklua,normalized,0.97,DI. Panjaitan - Loklua,master_report_20_Variabel.xlsx,normatif_20,shap_local
Ds. Kapuh Tengah (Menuju Majelis Talim),ds. kapuh tengah (menuju majelis talim),desa kapuh tengah menuju majelis talim,Ds. Kapuh Tengah (Menuju Majelis Talim),normalized,0.97,Ds. Kapuh Tengah (Menuju Majelis Talim),master_report_20_Variabel.xlsx,normatif_20,shap_local
Firdaus - Ds. Kapuh,firdaus - ds. kapuh,firdaus - desa kapuh,Firdaus - Ds. Kapuh,normalized,0.97,Firdaus - Ds. Kapuh,master_report_20_Variabel.xlsx,normatif_20,shap_local
Galuntang Tayub - Ds. Madang,galuntang tayub - ds. madang,galuntang tayub - desa madang,Galuntang Tayub - Ds. Madang,normalized,0.97,Galuntang Tayub - Ds. Madang,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gambah Dalam - Rantauan,gambah dalam - rantauan,gambah dalam - rantauan,Gambah Dalam - Rantauan,exact,1.0,Gambah Dalam - Rantauan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gambah Dalam Barat - Mahulung,gambah dalam barat - mahulung,gambah dalam barat - mahulung,Gambah Dalam Barat - Mahulung,exact,1.0,Gambah Dalam Barat - Mahulung,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gambah Luar - Gambah Dalam,gambah luar - gambah dalam,gambah luar - gambah dalam,Gambah Luar - Gambah Dalam,exact,1.0,Gambah Luar - Gambah Dalam,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gambah Luar - Sungai Kudung,gambah luar - sungai kudung,gambah luar - sei kudung,Gambah Luar - Sungai Kudung,normalized,0.97,Gambah Luar - Sungai Kudung,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gambir - Sp. Empat Lungau,gambir - sp. empat lungau,gambir - sp empat lungau,Gambir - Sp. Empat Lungau,normalized,0.97,Gambir - Sp. Empat Lungau,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gang Bidan (Ds. Tambak Bitin),gang bidan (ds. tambak bitin),gang bidan desa tambak bitin,Gang Bidan (Ds. Tambak Bitin),normalized,0.97,Gang Bidan (Ds. Tambak Bitin),master_report_20_Variabel.xlsx,normatif_20,shap_local
Garunggang - Hantamangu,garunggang - hantamangu,garunggang - hantamangu,Garunggang - Hantamangu,exact,1.0,Garunggang - Hantamangu,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gerilya - Ds. Simpur,gerilya - ds. simpur,gerilya - desa simpur,Gerilya - Ds. Simpur,normalized,0.97,Gerilya - Ds. Simpur,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gerilya / (Depan PUSTU Habirau),gerilya / (depan pustu habirau),gerilya depan pustu habirau,Gerilya / (Depan PUSTU Habirau),normalized,0.97,Gerilya / (Depan PUSTU Habirau),master_report_20_Variabel.xlsx,normatif_20,shap_local
Goha - Ds. Amawang Kanan,goha - ds. amawang kanan,goha - desa amawang kanan,Goha - Ds. Amawang Kanan,normalized,0.97,Goha - Ds. Amawang Kanan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Gumbil - Masimpan,gumbil - masimpan,gumbil - masimpan,Gumbil - Masimpan,exact,1.0,Gumbil - Masimpan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Guru H. Izim - Ds. Pantai Ulin,guru h. izim - ds. pantai ulin,guru h izim - desa pantai ulin,Guru H. Izim - Ds. Pantai Ulin,normalized,0.97,Guru H. Izim - Ds. Pantai Ulin,master_report_20_Variabel.xlsx,normatif_20,shap_local
H. Jarkasi - Ds. Sungai Paring,h. jarkasi - ds. sungai paring,h jarkasi - desa sei paring,H. Jarkasi - Ds. Sungai Paring,normalized,0.97,H. Jarkasi - Ds. Sungai Paring,master_report_20_Variabel.xlsx,normatif_20,shap_local
H. Saim Garunggang - Kalimput,h. saim garunggang - kalimput,h saim garunggang - kalimput,H. Saim Garunggang - Kalimput,normalized,0.97,H. Saim Garunggang - Kalimput,master_report_20_Variabel.xlsx,normatif_20,shap_local
H.M. Thaib,h.m. thaib,h m thaib,H.M. Thaib,normalized,0.97,H.M. Thaib,master_report_20_Variabel.xlsx,normatif_20,shap_local
Habib,habib,habib,Habib,exact,1.0,Habib,master_report_20_Variabel.xlsx,normatif_20,shap_local
Habib Ibrahim - Ds. Sei Mandala,habib ibrahim - ds. sei mandala,habib ibrahim - desa sei mandala,Habib Ibrahim - Ds. Sei Mandala,normalized,0.97,Habib Ibrahim - Ds. Sei Mandala,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hakurung Dalam - Ds. Sungai Haji,hakurung dalam - ds. sungai haji,hakurung dalam - desa sei haji,Hakurung Dalam - Ds. Sungai Haji,normalized,0.97,Hakurung Dalam - Ds. Sungai Haji,master_report_20_Variabel.xlsx,normatif_20,shap_local
Halaban,halaban,halaban,Halaban,exact,1.0,Halaban,master_report_20_Variabel.xlsx,normatif_20,shap_local
Halayung - Hantarukung,halayung - hantarukung,halayung - hantarukung,Halayung - Hantarukung,exact,1.0,Halayung - Hantarukung,master_report_20_Variabel.xlsx,normatif_20,shap_local
Halunuk - Riam Tajam/Talo - Hamak Umpaya,halunuk - riam tajam/talo - hamak umpaya,halunuk - riam tajam talo - hamak umpaya,Halunuk - Riam Tajam/Talo - Hamak Umpaya,normalized,0.97,Halunuk - Riam Tajam/Talo - Hamak Umpaya,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamak - Umbai,hamak - umbai,hamak - umbai,Hamak - Umbai,exact,1.0,Hamak - Umbai,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamak Timur - Umpaya,hamak timur - umpaya,hamak timur - umpaya,Hamak Timur - Umpaya,exact,1.0,Hamak Timur - Umpaya,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamak Utara - Samaragi,hamak utara - samaragi,hamak utara - samaragi,Hamak Utara - Samaragi,exact,1.0,Hamak Utara - Samaragi,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamalau - Anjiran,hamalau - anjiran,hamalau - anjiran,Hamalau - Anjiran,exact,1.0,Hamalau - Anjiran,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamalau - Asam Cangkok,hamalau - asam cangkok,hamalau - asam cangkok,Hamalau - Asam Cangkok,exact,1.0,Hamalau - Asam Cangkok,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamalau - Ganda,hamalau - ganda,hamalau - ganda,Hamalau - Ganda,exact,1.0,Hamalau - Ganda,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamalau - Pahampangan,hamalau - pahampangan,hamalau - pahampangan,Hamalau - Pahampangan,exact,1.0,Hamalau - Pahampangan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamalau - Telaga Bidadari - Wasah Hilir,hamalau - telaga bidadari - wasah hilir,hamalau - telaga bidadari - wasah hilir,Hamalau - Telaga Bidadari - Wasah Hilir,exact,1.0,Hamalau - Telaga Bidadari - Wasah Hilir,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hamayung - Hakurung Dalam,hamayung - hakurung dalam,hamayung - hakurung dalam,Hamayung - Hakurung Dalam,exact,1.0,Hamayung - Hakurung Dalam,master_report_20_Variabel.xlsx,normatif_20,shap_local
Harapan (SDN Habirau II)/ Sei. Palangan,harapan (sdn habirau ii)/ sei. palangan,harapan sdn habirau ii sei palangan,Harapan (SDN Habirau II)/ Sei. Palangan,normalized,0.97,Harapan (SDN Habirau II)/ Sei. Palangan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Haratai 2 (Balai Ujung Atas) SDN Haratai2,haratai 2 (balai ujung atas) sdn haratai2,haratai 2 balai ujung atas sdn haratai2,Haratai 2 (Balai Ujung Atas) SDN Haratai2,normalized,0.97,Haratai 2 (Balai Ujung Atas) SDN Haratai2,master_report_20_Variabel.xlsx,normatif_20,shap_local
Haratai 3 (Balai Kedayang) / SDN Haratai 3,haratai 3 (balai kedayang) / sdn haratai 3,haratai 3 balai kedayang sdn haratai 3,Haratai 3 (Balai Kedayang) / SDN Haratai 3,normalized,0.97,Haratai 3 (Balai Kedayang) / SDN Haratai 3,master_report_20_Variabel.xlsx,normatif_20,shap_local
Haritas (PT. Pertani),haritas (pt. pertani),haritas pt pertani,Haritas (PT. Pertani),normalized,0.97,Haritas (PT. Pertani),master_report_20_Variabel.xlsx,normatif_20,shap_local
Hariti - Sungai Raya Selatan,hariti - sungai raya selatan,hariti - sei raya selatan,Hariti - Sungai Raya Selatan,normalized,0.97,Hariti - Sungai Raya Selatan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hulu Banyu - Datar Mangkung - Tumingki,hulu banyu - datar mangkung - tumingki,hulu banyu - datar mangkung - tumingki,Hulu Banyu - Datar Mangkung - Tumingki,exact,1.0,Hulu Banyu - Datar Mangkung - Tumingki,master_report_20_Variabel.xlsx,normatif_20,shap_local
Hulu Banyu - Pantai Langsat,hulu banyu - pantai langsat,hulu banyu - pantai langsat,Hulu Banyu - Pantai Langsat,exact,1.0,Hulu Banyu - Pantai Langsat,master_report_20_Variabel.xlsx,normatif_20,shap_local
Ida Manggala - Padang Makmur,ida manggala - padang makmur,ida manggala - padang makmur,Ida Manggala - Padang Makmur,exact,1.0,Ida Manggala - Padang Makmur,master_report_20_Variabel.xlsx,normatif_20,shap_local
Inst. PDAM Negara,inst. pdam negara,inst pdam negara,Inst. PDAM Negara,normalized,0.97,Inst. PDAM Negara,master_report_20_Variabel.xlsx,normatif_20,shap_local
Jafri Zamzam,jafri zamzam,jafri zamzam,Jafri Zamzam,exact,1.0,Jafri Zamzam,master_report_20_Variabel.xlsx,normatif_20,shap_local
Jambu Hulu - Paku Pantai,jambu hulu - paku pantai,jambu hulu - paku pantai,Jambu Hulu - Paku Pantai,exact,1.0,Jambu Hulu - Paku Pantai,master_report_20_Variabel.xlsx,normatif_20,shap_local
Jangkang - Ds. Wasah Hilir,jangkang - ds. wasah hilir,jangkang - desa wasah hilir,Jangkang - Ds. Wasah Hilir,normalized,0.97,Jangkang - Ds. Wasah Hilir,master_report_20_Variabel.xlsx,normatif_20,shap_local
Jangkang - Pantai Ulin,jangkang - pantai ulin,jangkang - pantai ulin,Jangkang - Pantai Ulin,exact,1.0,Jangkang - Pantai Ulin,master_report_20_Variabel.xlsx,normatif_20,shap_local
Jarau - Parandakan,jarau - parandakan,jarau - parandakan,Jarau - Parandakan,exact,1.0,Jarau - Parandakan,master_report_20_Variabel.xlsx,normatif_20,shap_local
Jend. Sudirman,jend. sudirman,jend sudirman,Jend. Sudirman,normalized,0.97,Jend. Sudirman,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kacang Parang (Ulang) - Balai Mawak-Kias,kacang parang (ulang) - balai mawak-kias,kacang parang ulang - balai mawak - kias,Kacang Parang (Ulang) - Balai Mawak-Kias,fuzzy,0.9744,Kacang Parang (Ulang) - Balai Mawak-Kias,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kacang Parang (Ulang) - Balai Wariung,kacang parang (ulang) - balai wariung,kacang parang ulang - balai wariung,Kacang Parang (Ulang) - Balai Wariung,normalized,0.97,Kacang Parang (Ulang) - Balai Wariung,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kalaka Dayuh - Ds. Sungai Raya Utara,kalaka dayuh - ds. sungai raya utara,kalaka dayuh - desa sei raya utara,Kalaka Dayuh - Ds. Sungai Raya Utara,normalized,0.97,Kalaka Dayuh - Ds. Sungai Raya Utara,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kalaka Indah - Perumnas Tibung,kalaka indah - perumnas tibung,kalaka indah - perumnas tibung,Kalaka Indah - Perumnas Tibung,exact,1.0,Kalaka Indah - Perumnas Tibung,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kalimput Desa Wasah Hilir,kalimput desa wasah hilir,kalimput desa wasah hilir,Kalimput Desa Wasah Hilir,exact,1.0,Kalimput Desa Wasah Hilir,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kaliring - Sp. Padang Batung,kaliring - sp. padang batung,kaliring - sp padang batung,Kaliring - Sp. Padang Batung,normalized,0.97,Kaliring - Sp. Padang Batung,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kalumpang - Balimau,kalumpang - balimau,kalumpang - balimau,Kalumpang - Balimau,exact,1.0,Kalumpang - Balimau,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kalumpang - Baruh,kalumpang - baruh,kalumpang - baruh,Kalumpang - Baruh,exact,1.0,Kalumpang - Baruh,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kalumpang (Ds. Balanti) - Teratai,kalumpang (ds. balanti) - teratai,kalumpang desa balanti - teratai,Kalumpang (Ds. Balanti) - Teratai,normalized,0.97,Kalumpang (Ds. Balanti) - Teratai,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kalumpang Selatan - Ds. Asam Tamiyang,kalumpang selatan - ds. asam tamiyang,kalumpang selatan - desa asam tamiyang,Kalumpang Selatan - Ds. Asam Tamiyang,normalized,0.97,Kalumpang Selatan - Ds. Asam Tamiyang,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kamboja,kamboja,kamboja,Kamboja,exact,1.0,Kamboja,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kaminting Batu,kaminting batu,kaminting batu,Kaminting Batu,exact,1.0,Kaminting Batu,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kampung Kawat,kampung kawat,kampung kawat,Kampung Kawat,exact,1.0,Kampung Kawat,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kandangan Hulu - Sp. Tabihi,kandangan hulu - sp. tabihi,kandangan hulu - sp tabihi,Kandangan Hulu - Sp. Tabihi,normalized,0.97,Kandangan Hulu - Sp. Tabihi,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kantor Camat Daha Selatan II,kantor camat daha selatan ii,kantor camat daha selatan ii,Kantor Camat Daha Selatan II,exact,1.0,Kantor Camat Daha Selatan II,master_report_20_Variabel.xlsx,normatif_20,shap_local
Kantor Camat Loksado II,kantor camat loksado ii,kantor camat loksado ii,Kantor Camat Loksado II,exact,1.0,Kantor Camat Loksado II,master_report_20_Variabel.xlsx,normatif_20,shap_local
Karampaci - Ds. Kapuh,karampaci - ds. kapuh,karampaci - desa kapuh,Karampaci - Ds. Kapuh,normalized,0.97,Karampaci - Ds. Kapuh,master_report_20_Variabel.xlsx,normatif_20,shap_local
Karang Intan - Tanah Bangkang,karang intan - tanah bangkang,karang intan - tanah bangkang,Karang Intan - Tanah Bangkang,exact,1.0,Karang Intan - Tanah Bangkang,master_report_20_Variabel.xlsx,normatif_20,shap_local
Karang Jawa -Ambarai - Sungai Bungur,karang jawa -ambarai - sungai bungur,karang jawa - ambarai - sei bungur,Karang Jawa -Ambarai - Sungai Bungur,fuzzy,0.9863,Karang Jawa -Ambarai - Sungai Bungur,master_report_20_Variabel.xlsx,normatif_20,shap_local
Karasikan - Sarang Halang,karasikan - sarang halang,karasikan - sarang halang,Karasikan - Sarang Halang,exact,1.0,Karasikan - Sarang Halang,master_report_20_Variabel.xlsx,normatif_20,shap_local
