nomor_ruas,nama_ruas_raw,sta_awal_raw,sta_akhir_raw,sta_start_m,sta_end_m,panjang_m,baik_m,sedang_m,rusak_ringan_m,rusak_berat_m,mantap_m,tidak_mantap_m,dominant_condition,segment_status,jenis_penanganan_raw,jenis_penanganan_norm,surface_code,surface_label,lebar_m,tahun_survei
310,Pandak Daun - Baruh Jaya - Samuda,1300,1400,1300,1400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,1400,1500,1400,1500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,1500,1600,1500,1600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,1600,1700,1600,1700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,1700,1800,1700,1800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,1800,1900,1800,1900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,1900,2000,1900,2000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2000,2100,2000,2100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2100,2200,2100,2200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2200,2300,2200,2300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2300,2400,2300,2400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2400,2500,2400,2500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2500,2600,2500,2600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2600,2700,2600,2700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2700,2800,2700,2800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2800,2900,2800,2900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,2900,3000,2900,3000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3000,3100,3000,3100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3100,3200,3100,3200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3200,3300,3200,3300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3300,3400,3300,3400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3400,3500,3400,3500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3500,3600,3500,3600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3600,3700,3600,3700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3700,3800,3700,3800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3800,3900,3800,3900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,3900,4000,3900,4000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4000,4100,4000,4100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4100,4200,4100,4200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4200,4300,4200,4300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4300,4400,4300,4400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4400,4500,4400,4500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4500,4600,4500,4600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4600,4700,4600,4700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4700,4800,4700,4800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4800,4900,4800,4900,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,4900,5000,4900,5000,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5000,5100,5000,5100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5100,5200,5100,5200,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5200,5300,5200,5300,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5300,5400,5300,5400,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5400,5500,5400,5500,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5500,5600,5500,5600,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5600,5700,5600,5700,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5700,5800,5700,5800,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5800,5900,5800,5900,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,5900,6000,5900,6000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6000,6100,6000,6100,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6100,6200,6100,6200,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6200,6300,6200,6300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6300,6400,6300,6400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6400,6500,6400,6500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6500,6600,6500,6600,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6600,6700,6600,6700,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6700,6800,6700,6800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6800,6900,6800,6900,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,6900,7000,6900,7000,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,7000,7100,7000,7100,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,7100,7200,7100,7200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,7200,7300,7200,7300,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
310,Pandak Daun - Baruh Jaya - Samuda,7300,7330,7300,7330,30.0,0.0,0.0,30.0,0.0,0.0,30.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,100,200,100,200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,200,300,200,300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,300,400,300,400,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,400,500,400,500,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,500,600,500,600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,600,700,600,700,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,700,800,700,800,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,800,900,800,900,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,900,1000,900,1000,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1000,1100,1000,1100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1100,1200,1100,1200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1200,1300,1200,1300,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1300,1400,1300,1400,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1400,1500,1400,1500,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1500,1600,1500,1600,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1600,1700,1600,1700,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1700,1800,1700,1800,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1800,1900,1800,1900,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,1900,2000,1900,2000,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
311,Sei. Mandala Murung Raya,2000,2100,2000,2100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
312,Jl. Teluk Haur I,0,100,0,100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
312,Jl. Teluk Haur I,100,180,100,180,80.0,0.0,0.0,0.0,80.0,0.0,80.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
313,Jl. Teluk Haur II,0,100,0,100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
313,Jl. Teluk Haur II,100,200,100,200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
313,Jl. Teluk Haur II,200,210,200,210,10.0,0.0,0.0,0.0,10.0,0.0,10.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
314,Jl. H.M. Thaib,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
314,Jl. H.M. Thaib,100,200,100,200,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.0,2025
314,Jl. H.M. Thaib,200,300,200,300,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
314,Jl. H.M. Thaib,300,350,300,350,50.0,0.0,50.0,0.0,0.0,50.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
315,Jl. Kenanga - Ds. Baruh Kambang,0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
315,Jl. Kenanga - Ds. Baruh Kambang,100,200,100,200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
315,Jl. Kenanga - Ds. Baruh Kambang,200,300,200,300,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
315,Jl. Kenanga - Ds. Baruh Kambang,300,310,300,310,10.0,0.0,0.0,0.0,10.0,0.0,10.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
316,Jl. SMAN Negara (KH. Abdullah),0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
316,Jl. SMAN Negara (KH. Abdullah),100,200,100,200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
316,Jl. SMAN Negara (KH. Abdullah),200,300,200,300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
316,Jl. SMAN Negara (KH. Abdullah),300,340,300,340,40.0,40.0,0.0,0.0,0.0,40.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
317,Jl. Pertukangan,0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
317,Jl. Pertukangan,100,200,100,200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
317,Jl. Pertukangan,200,300,200,300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
317,Jl. Pertukangan,300,320,300,320,20.0,20.0,0.0,0.0,0.0,20.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
318,Jl. Silaturrahim,0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
318,Jl. Silaturrahim,100,200,100,200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
318,Jl. Silaturrahim,200,280,200,280,80.0,80.0,0.0,0.0,0.0,80.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
319,Jl. Habib Ibrahim - Ds. Sei Mandala,0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
319,Jl. Habib Ibrahim - Ds. Sei Mandala,100,170,100,170,70.0,70.0,0.0,0.0,0.0,70.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
320,Jl. Sukaramai - Keramat,0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
320,Jl. Sukaramai - Keramat,100,200,100,200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
320,Jl. Sukaramai - Keramat,200,300,200,300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
320,Jl. Sukaramai - Keramat,300,400,300,400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
320,Jl. Sukaramai - Keramat,400,500,400,500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
320,Jl. Sukaramai - Keramat,500,600,500,600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
320,Jl. Sukaramai - Keramat,600,700,600,700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
320,Jl. Sukaramai - Keramat,700,730,700,730,30.0,30.0,0.0,0.0,0.0,30.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.0,2025
321,Jl. Pakan Dalam I,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
321,Jl. Pakan Dalam I,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
321,Jl. Pakan Dalam I,200,300,200,300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
321,Jl. Pakan Dalam I,300,320,300,320,20.0,0.0,20.0,0.0,0.0,20.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
322,Jl. Pakan Dalam II,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
322,Jl. Pakan Dalam II,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
322,Jl. Pakan Dalam II,200,290,200,290,90.0,0.0,90.0,0.0,0.0,90.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
323,Jl. Pakan Dalam III,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
323,Jl. Pakan Dalam III,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
323,Jl. Pakan Dalam III,200,280,200,280,80.0,0.0,80.0,0.0,0.0,80.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
324,Jl. Paramaian,0,100,0,100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
324,Jl. Paramaian,100,200,100,200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
324,Jl. Paramaian,200,300,200,300,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
325,Jl. MIN Pandak Daun,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
325,Jl. MIN Pandak Daun,100,200,100,200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
325,Jl. MIN Pandak Daun,200,300,200,300,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
326,Jl. Pesantren Muradiyah,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
326,Jl. Pesantren Muradiyah,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
326,Jl. Pesantren Muradiyah,200,270,200,270,70.0,0.0,70.0,0.0,0.0,70.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,0,100,0,100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,100,200,100,200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,200,300,200,300,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,300,400,300,400,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,400,500,400,500,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,500,600,500,600,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,600,700,600,700,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,700,800,700,800,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,800,900,800,900,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,900,1000,900,1000,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,1000,1100,1000,1100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,1100,1200,1100,1200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,T,Tanah,3.5,2025
