asb_id|no|kelompok_barang|kode_barang|uraian|spesifikasi|satuan|harga_rp|kelompok_belanja|treatment_family|surface_type|width_m|layer_thickness_cm
asb_0819|819|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E87"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, Bahu Beton = 1m"|"Meter"|3744000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0820|820|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E88"|"Lebar = 4 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, Bahu Beton = 1m"|"Meter"|3054000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4|5
asb_0821|821|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E89"|"Lebar = 4 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, Bahu Beton = 1m"|"Meter"|3310000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4|5
asb_0822|822|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E90"|"Lebar = 4 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, Bahu Beton = 1m"|"Meter"|3594000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4|5
asb_0823|823|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E91"|"Lebar = 4 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, Bahu Beton = 1m"|"Meter"|3566000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4|5
asb_0824|824|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E92"|"Lebar = 4 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, Bahu Beton = 1m"|"Meter"|3849000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4|5
asb_0825|825|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E93"|"Lebar = 4 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, Bahu Beton = 1m"|"Meter"|4132000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4|5
asb_0826|826|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E94"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, Bahu Beton = 1 m"|"Meter"|3334000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0827|827|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E95"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, Bahu Beton = 1 m"|"Meter"|3616000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0828|828|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E96"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, Bahu Beton = 1 m"|"Meter"|3927000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0829|829|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E97"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, Bahu Beton = 1 m"|"Meter"|3898000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0830|830|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E98"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, Bahu Beton = 1 m"|"Meter"|4209000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0831|831|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E99"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, Bahu Beton = 1 m"|"Meter"|4521000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0832|832|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E100"|"Lebar = 5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, Bahu Beton = 1 m"|"Meter"|3614000|"Belanja Modal Jalan Kabupaten"||HRS-WC|5|5
asb_0833|833|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E101"|"Lebar = 5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, Bahu Beton = 1 m"|"Meter"|3922000|"Belanja Modal Jalan Kabupaten"||HRS-WC|5|5
asb_0834|834|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E102"|"Lebar = 5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, Bahu Beton = 1 m"|"Meter"|4261000|"Belanja Modal Jalan Kabupaten"||HRS-WC|5|5
asb_0835|835|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E103"|"Lebar = 5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, Bahu Beton = 1 m"|"Meter"|4229000|"Belanja Modal Jalan Kabupaten"||HRS-WC|5|5
asb_0836|836|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E104"|"Lebar = 5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, Bahu Beton = 1 m"|"Meter"|4568000|"Belanja Modal Jalan Kabupaten"||HRS-WC|5|5
asb_0837|837|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe E105"|"Lebar = 5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, Bahu Beton = 1 m"|"Meter"|4908000|"Belanja Modal Jalan Kabupaten"||HRS-WC|5|5
asb_0838|838|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe F1"|"Lebar = 3 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, Timbunan Pilihan dari Sumber Galian = 30 cm, Pasangan Batu, dan Bahu Beton"|"Meter"|4722000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3|5
asb_0839|839|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe F2"|"Lebar = 3 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, Timbunan Pilihan dari Sumber Galian = 30 cm, Pasangan Batu, dan Bahu Beton"|"Meter"|5033000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3|5
asb_0840|840|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe F3"|"Lebar = 3 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, Timbunan Pilihan dari Sumber Galian = 30 cm, Pasangan Batu, dan Bahu Beton"|"Meter"|4744000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3|5
asb_0841|841|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe F4"|"Lebar = 3 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, Timbunan Pilihan dari Sumber Galian = 30 cm, Pasangan Batu, dan Bahu Beton"|"Meter"|5282000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3|5
asb_0842|842|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe F5"|"Lebar = 4 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, Timbunan Pilihan dari Sumber Galian = 30 cm, Pasangan Batu, dan Bahu Beton"|"Meter"|5238000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|5
asb_0843|843|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe F6"|"Lebar = 4 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, Timbunan Pilihan dari Sumber Galian = 30 cm, Pasangan Batu, dan Bahu Beton"|"Meter"|5776000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|5
asb_0844|844|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe F7"|"Lebar = 4 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, Timbunan Pilihan dari Sumber Galian = 30 cm, Pasangan Batu, dan Bahu Beton"|"Meter"|5238000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4|5
asb_0845|845|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe F8"|"Lebar = 4 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, Timbunan Pilihan dari Sumber Galian = 30 cm, Pasangan Batu, dan Bahu Beton"|"Meter"|5776000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4|5
asb_0846|846|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G1"|"Jalan Cor Beton Lebar = 1 m, Tebal = 15 cm (fc'15 Mpa)"|"Meter"|410000|"Belanja Modal Jalan Kabupaten"||Rigid|1|15
asb_0847|847|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G2"|"Jalan Cor Beton Lebar = 1,5 m, Tebal = 15 cm (fc'15 Mpa)"|"Meter"|600000|"Belanja Modal Jalan Kabupaten"||Rigid|1.5|15
asb_0848|848|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G3"|"Jalan Cor Beton Lebar = 2 m, Tebal = 15 cm (fc'15 Mpa)"|"Meter"|791000|"Belanja Modal Jalan Kabupaten"||Rigid|2|15
asb_0849|849|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G4"|"Jalan Cor Beton Lebar = 2,5 m, Tebal = 15 cm (fc'15 Mpa)"|"Meter"|983000|"Belanja Modal Jalan Kabupaten"||Rigid|2.5|15
asb_0850|850|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G5"|"Jalan Cor Beton Lebar = 3 m, Tebal = 15 cm (fc'15 Mpa)"|"Meter"|1173000|"Belanja Modal Jalan Kabupaten"||Rigid|3|15
asb_0851|851|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G6"|"Jalan Cor Beton Lebar = 1 m, Tebal = 20 cm (fc'15 Mpa)"|"Meter"|537000|"Belanja Modal Jalan Kabupaten"||Rigid|1|20
asb_0852|852|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G7"|"Jalan Cor Beton Lebar = 1,5 m, Tebal = 20 cm (fc'15 Mpa)"|"Meter"|791000|"Belanja Modal Jalan Kabupaten"||Rigid|1.5|20
asb_0853|853|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G8"|"Jalan Cor Beton Lebar = 2 m, Tebal = 20 cm (fc'15 Mpa)"|"Meter"|1046000|"Belanja Modal Jalan Kabupaten"||Rigid|2|20
asb_0854|854|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G9"|"Jalan Cor Beton Lebar = 2,5 m, Tebal = 20 cm (fc'15 Mpa)"|"Meter"|1301000|"Belanja Modal Jalan Kabupaten"||Rigid|2.5|20
asb_0855|855|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G10"|"Jalan Cor Beton Lebar = 3 m, Tebal = 20 cm (fc'15 Mpa)"|"Meter"|1555000|"Belanja Modal Jalan Kabupaten"||Rigid|3|20
asb_0856|856|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G11"|"Jalan Cor Beton Lebar = 1 m, Tebal = 15 cm (fc'20 Mpa)"|"Meter"|430000|"Belanja Modal Jalan Kabupaten"||Rigid|1|15
asb_0857|857|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G12"|"Jalan Cor Beton Lebar = 1,5 m, Tebal = 15 cm (fc'20 Mpa)"|"Meter"|631000|"Belanja Modal Jalan Kabupaten"||Rigid|1.5|15
asb_0858|858|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G13"|"Jalan Cor Beton Lebar = 2 m, Tebal = 15 cm (fc'20 Mpa)"|"Meter"|833000|"Belanja Modal Jalan Kabupaten"||Rigid|2|15
asb_0859|859|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G14"|"Jalan Cor Beton Lebar = 2,5 m, Tebal = 15 cm (fc'20 Mpa)"|"Meter"|1035000|"Belanja Modal Jalan Kabupaten"||Rigid|2.5|15
asb_0860|860|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G15"|"Jalan Cor Beton Lebar = 3 m, Tebal = 15 cm (fc'20 Mpa)"|"Meter"|1237000|"Belanja Modal Jalan Kabupaten"||Rigid|3|15
asb_0861|861|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G16"|"Jalan Cor Beton Lebar = 1 m, Tebal = 20 cm (fc'20 Mpa)"|"Meter"|564000|"Belanja Modal Jalan Kabupaten"||Rigid|1|20
asb_0862|862|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G17"|"Jalan Cor Beton Lebar = 1,5 m, Tebal = 20 cm (fc'20 Mpa)"|"Meter"|833000|"Belanja Modal Jalan Kabupaten"||Rigid|1.5|20
asb_0863|863|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G18"|"Jalan Cor Beton Lebar = 2 m, Tebal = 20 cm (fc'20 Mpa)"|"Meter"|1102000|"Belanja Modal Jalan Kabupaten"||Rigid|2|20
asb_0864|864|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G19"|"Jalan Cor Beton Lebar = 2,5 m, Tebal = 20 cm (fc'20 Mpa)"|"Meter"|1371000|"Belanja Modal Jalan Kabupaten"||Rigid|2.5|20
asb_0865|865|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe G20"|"Jalan Cor Beton Lebar = 3 m, Tebal = 20 cm (fc'20 Mpa)"|"Meter"|1640000|"Belanja Modal Jalan Kabupaten"||Rigid|3|20
asb_0866|866|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H1"|"Siring Pasangan Batu Tinggi 0,3 m s.d 0,5 m"|"Meter"|461000|"Belanja Modal Jalan Kabupaten"||||
asb_0867|867|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H2"|"Siring Pasangan Batu Tinggi 0,3 m s.d 0,5 m dengan Fondasi Cerucuk Galam"|"Meter"|654000|"Belanja Modal Jalan Kabupaten"||||
asb_0868|868|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H3"|"Siring Pasangan Batu Tinggi 0,6 m s.d 1,0 m"|"Meter"|1143000|"Belanja Modal Jalan Kabupaten"||||
asb_0869|869|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H4"|"Siring Pasangan Batu Tinggi 0,6 m s.d 1,0 m dengan Fondasi Cerucuk Galam"|"Meter"|1337000|"Belanja Modal Jalan Kabupaten"||||
asb_0870|870|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H5"|"Siring Pasangan Batu Tinggi 1,1 m s.d 1,5 m"|"Meter"|2078000|"Belanja Modal Jalan Kabupaten"||||
asb_0871|871|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H6"|"Siring Pasangan Batu Tinggi 1,1 m s.d 1,5 m dengan Fondasi Cerucuk Galam"|"Meter"|2270000|"Belanja Modal Jalan Kabupaten"||||
asb_0872|872|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H7"|"Siring Pasangan Batu Tinggi 1,5 m s.d 2 m"|"Meter"|3430000|"Belanja Modal Jalan Kabupaten"||||
asb_0873|873|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H8"|"Siring Pasangan Batu Tinggi 1,5 m s.d 2 m dengan Fondasi Cerucuk Galam"|"Meter"|3624000|"Belanja Modal Jalan Kabupaten"||||
asb_0874|874|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe H9"|"Drainase Pasangan Batu Tinggi = 1 m"|"Meter"|1297000|"Belanja Modal Jalan Kabupaten"||||
asb_0875|875|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe I1"|"Bronjong Tinggi 3 m"|"Meter"|11523000|"Belanja Modal Jalan Kabupaten"||||
asb_0876|876|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe I2"|"Bronjong Tinggi 4 m"|"Meter"|13918000|"Belanja Modal Jalan Kabupaten"||||
asb_0877|877|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe I3"|"Bronjong Tinggi 5 m"|"Meter"|17904000|"Belanja Modal Jalan Kabupaten"||||
asb_0878|878|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe I4"|"Bronjong Tinggi 6 m"|"Meter"|22154000|"Belanja Modal Jalan Kabupaten"||||
asb_0879|879|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe J1"|"Slab Culvert Panjang = 1,5 m"|"Meter"|17479000|"Belanja Modal Jalan Kabupaten"||||
asb_0880|880|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K1"|"Timbunan Pilihan dari Sumber Galian Lebar = 3 m, Tebal = 0,3 m"|"Meter"|1154000|"Belanja Modal Jalan Kabupaten"|||3|
asb_0881|881|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K2"|"Timbunan Pilihan dari Sumber Galian Lebar = 3 m, Tebal = 0,5 m"|"Meter"|1649000|"Belanja Modal Jalan Kabupaten"|||3|
asb_0882|882|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K3"|"Timbunan Pilihan dari Sumber Galian Lebar = 3 m, Tebal = 0,7 m"|"Meter"|2144000|"Belanja Modal Jalan Kabupaten"|||3|
asb_0883|883|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K4"|"Timbunan Pilihan dari Sumber Galian Lebar = 3 m, Tebal = 1 m"|"Meter"|2887000|"Belanja Modal Jalan Kabupaten"|||3|
asb_0884|884|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K5"|"Timbunan Pilihan dari Sumber Galian Lebar = 3 m, Tebal = 1,2 m"|"Meter"|3383000|"Belanja Modal Jalan Kabupaten"|||3|
asb_0885|885|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K6"|"Timbunan Pilihan dari Sumber Galian Lebar = 3,5 m, Tebal = 0,3 m"|"Meter"|1323000|"Belanja Modal Jalan Kabupaten"|||3.5|
asb_0886|886|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K7"|"Timbunan Pilihan dari Sumber Galian Lebar = 3,5 m, Tebal = 0,5 m"|"Meter"|1900000|"Belanja Modal Jalan Kabupaten"|||3.5|
asb_0887|887|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K8"|"Timbunan Pilihan dari Sumber Galian Lebar = 3,5 m, Tebal = 0,7 m"|"Meter"|2478000|"Belanja Modal Jalan Kabupaten"|||3.5|
asb_0888|888|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K9"|"Timbunan Pilihan dari Sumber Galian Lebar = 3,5 m, Tebal = 1 m"|"Meter"|3345000|"Belanja Modal Jalan Kabupaten"|||3.5|
asb_0889|889|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K10"|"Timbunan Pilihan dari Sumber Galian Lebar = 3,5 m, Tebal = 1,2 m"|"Meter"|3924000|"Belanja Modal Jalan Kabupaten"|||3.5|
asb_0890|890|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K11"|"Timbunan Pilihan dari Sumber Galian Lebar = 4 m, Tebal = 0,3 m"|"Meter"|1491000|"Belanja Modal Jalan Kabupaten"|||4|
asb_0891|891|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K12"|"Timbunan Pilihan dari Sumber Galian Lebar = 4 m, Tebal = 0,5 m"|"Meter"|2153000|"Belanja Modal Jalan Kabupaten"|||4|
asb_0892|892|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K13"|"Timbunan Pilihan dari Sumber Galian Lebar = 4 m, Tebal = 0,7 m"|"Meter"|2813000|"Belanja Modal Jalan Kabupaten"|||4|
asb_0893|893|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K14"|"Timbunan Pilihan dari Sumber Galian Lebar = 4 m, Tebal = 1 m"|"Meter"|3804000|"Belanja Modal Jalan Kabupaten"|||4|
asb_0894|894|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K15"|"Timbunan Pilihan dari Sumber Galian Lebar = 4 m, Tebal = 1,2 m"|"Meter"|4465000|"Belanja Modal Jalan Kabupaten"|||4|
asb_0895|895|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K16"|"Timbunan Pilihan dari Sumber Galian Lebar = 4,5 m, Tebal = 0,3 m"|"Meter"|1661000|"Belanja Modal Jalan Kabupaten"|||4.5|
asb_0896|896|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K17"|"Timbunan Pilihan dari Sumber Galian Lebar = 4,5 m, Tebal = 0,5 m"|"Meter"|2404000|"Belanja Modal Jalan Kabupaten"|||4.5|
asb_0897|897|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K18"|"Timbunan Pilihan dari Sumber Galian Lebar = 4,5 m, Tebal = 0,7 m"|"Meter"|3148000|"Belanja Modal Jalan Kabupaten"|||4.5|
asb_0898|898|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K19"|"Timbunan Pilihan dari Sumber Galian Lebar = 4,5 m, Tebal = 1 m"|"Meter"|4262000|"Belanja Modal Jalan Kabupaten"|||4.5|
asb_0899|899|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K20"|"Timbunan Pilihan dari Sumber Galian Lebar = 4,5 m, Tebal = 1,2 m"|"Meter"|5006000|"Belanja Modal Jalan Kabupaten"|||4.5|
asb_0900|900|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K21"|"Timbunan Pilihan dari Sumber Galian Lebar = 5 m, Tebal = 0,3 m"|"Meter"|1830000|"Belanja Modal Jalan Kabupaten"|||5|
asb_0901|901|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K22"|"Timbunan Pilihan dari Sumber Galian Lebar = 5 m, Tebal = 0,5 m"|"Meter"|2656000|"Belanja Modal Jalan Kabupaten"|||5|
asb_0902|902|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K23"|"Timbunan Pilihan dari Sumber Galian Lebar = 5 m, Tebal = 0,7 m"|"Meter"|3481000|"Belanja Modal Jalan Kabupaten"|||5|
asb_0903|903|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K24"|"Timbunan Pilihan dari Sumber Galian Lebar = 5 m, Tebal = 1 m"|"Meter"|4720000|"Belanja Modal Jalan Kabupaten"|||5|
asb_0904|904|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe K25"|"Timbunan Pilihan dari Sumber Galian Lebar = 5 m, Tebal = 1,2 m"|"Meter"|5547000|"Belanja Modal Jalan Kabupaten"|||5|
asb_0905|905|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A1"|"Box Culvert Single S 1/1 Lebar 3,5 m"|"Unit"|101172000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0906|906|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A2"|"Box Culvert Single S 1/1,5 Lebar 3,5 m"|"Unit"|116847000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0907|907|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A3"|"Box Culvert Single S 1/2 Lebar 3,5 m"|"Unit"|131364000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0908|908|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A4"|"Box Culvert Single S 2/1Lebar 3,5 m"|"Unit"|128890000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0909|909|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A5"|"Box Culvert Single S 2/1,5Lebar 3,5 m"|"Unit"|141492000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0910|910|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A6"|"Box Culvert Single S 2/2 Lebar 3,5 m"|"Unit"|182881000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0911|911|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A7"|"Box Culvert Single S 2/2,5 Lebar 3,5 m"|"Unit"|208109000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0912|912|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A8"|"Box Culvert Single S 2/3 Lebar 3,5 m"|"Unit"|264065000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0913|913|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A9"|"Box Culvert Single S 3/1,5 Lebar 3,5 m"|"Unit"|180484000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0914|914|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A10"|"Box Culvert Single S 3/2 Lebar 3,5 m"|"Unit"|203746000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0915|915|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A11"|"Box Culvert Single S 1/1,5 Lebar 4,5 m"|"Unit"|120230000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0916|916|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A12"|"Box Culvert Single S 1/2 Lebar 4,5 m"|"Unit"|133264000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0917|917|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A13"|"Box Culvert Single S 2/1 Lebar 4,5 m"|"Unit"|137702000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0918|918|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A14"|"Box Culvert Single S 2/1,5 Lebar 4,5 m"|"Unit"|152253000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0919|919|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A15"|"Box Culvert Single S 2/2 Lebar 4,5 m"|"Unit"|189888000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0920|920|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A16"|"Box Culvert Single S 2/2,5 Lebar 4,5 m"|"Unit"|213901000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0921|921|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A17"|"Box Culvert Single S 3/1,5 Lebar 4,5 m"|"Unit"|201836000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
asb_0922|922|"Jembatan pada Jalan Kabupaten"|"1.3.04.01.02.0003"|"Jembatan Tipe A18"|"Box Culvert Single S 1/1 Lebar 6 m"|"Unit"|114025000|"Belanja Modal Jembatan pada Jalan Kabupaten"||||
